Type,Title,Date Added,Age,IMDb,Netflix,Hulu,Prime Video,Disney+,Genres,Rating,_merge,Original Network,Netflix Exclusive Regions,Original
-,Hand of God,-,18+,7.5,0.0,0.0,1.0,0.0,"Animation,Short",-,both,-,-,False
-,Hand of God,-,18+,7.5,0.0,0.0,1.0,0.0,Action,-,both,-,-,False
-,Hand of God,-,18+,7.5,0.0,0.0,1.0,0.0,"Crime,Drama",7.5,both,-,-,False
-,Hand of God,-,18+,7.5,0.0,0.0,1.0,0.0,"Drama,Short",-,both,-,-,False
-,Hand of God,-,18+,7.5,0.0,0.0,1.0,0.0,"Comedy,Crime,Drama",-,both,-,-,False
-,A Gifted Man,-,7+,7.0,0.0,0.0,1.0,0.0,"Drama,Fantasy",7.0,both,-,-,False
-,A Gifted Man,-,7+,7.0,0.0,0.0,1.0,0.0,"Drama,Mystery,Short",-,both,-,-,False
-,Tropical Heat,-,-,7.9,0.0,0.0,1.0,0.0,"Crime,Drama,Mystery",5.1,both,-,-,False
-,Mercy Street,-,7+,7.4,0.0,0.0,1.0,0.0,Drama,8.8,both,-,-,False
-,Mercy Street,-,7+,7.4,0.0,0.0,1.0,0.0,"Drama,Short",-,both,-,-,False
-,Mercy Street,-,7+,7.4,0.0,0.0,1.0,0.0,"Drama,History",7.4,both,-,-,False
-,Mercy Street,-,7+,7.4,0.0,0.0,1.0,0.0,"Animation,Family",6.4,both,-,-,False
-,Mercy Street,-,7+,7.4,0.0,0.0,1.0,0.0,Drama,-,both,-,-,False
-,The Men Who Built America,-,7+,8.6,0.0,0.0,1.0,0.0,"Biography,Documentary,History",8.6,both,-,-,False
-,Garfunkel and Oates,-,18+,7.5,0.0,0.0,1.0,0.0,"Comedy,Music",7.5,both,-,-,False
-,Garfunkel and Oates,-,18+,7.5,0.0,0.0,1.0,0.0,Comedy,7.8,both,-,-,False
-,Breaking In,-,16+,7.1,0.0,0.0,1.0,0.0,"Adventure,Comedy",6.0,both,-,-,False
-,Breaking In,-,16+,7.1,0.0,0.0,1.0,0.0,"Comedy,Drama,Short",-,both,-,-,False
-,Breaking In,-,16+,7.1,0.0,0.0,1.0,0.0,"Drama,Short",-,both,-,-,False
-,Breaking In,-,16+,7.1,0.0,0.0,1.0,0.0,Comedy,-,both,-,-,False
-,Breaking In,-,16+,7.1,0.0,0.0,1.0,0.0,"Biography,Short,Sport",-,both,-,-,False
-,Breaking In,-,16+,7.1,0.0,0.0,1.0,0.0,"Drama,Short",-,both,-,-,False
-,Breaking In,-,16+,7.1,0.0,0.0,1.0,0.0,"Comedy,Mystery,Short",6.4,both,-,-,False
-,Breaking In,-,16+,7.1,0.0,0.0,1.0,0.0,"Comedy,Short",-,both,-,-,False
-,Breaking In,-,16+,7.1,0.0,0.0,1.0,0.0,"Comedy,Crime",7.1,both,-,-,False
-,Breaking In,-,16+,7.1,0.0,0.0,1.0,0.0,"Short,Thriller",-,both,-,-,False
-,Breaking In,-,16+,7.1,0.0,0.0,1.0,0.0,"Drama,Thriller",-,both,-,-,False
-,Breaking In,-,16+,7.1,0.0,0.0,1.0,0.0,"Comedy,Short",-,both,-,-,False
-,Breaking In,-,16+,7.1,0.0,0.0,1.0,0.0,"Drama,Short",-,both,-,-,False
-,Breaking In,-,16+,7.1,0.0,0.0,1.0,0.0,"Comedy,Short",8.7,both,-,-,False
-,Breaking In,-,16+,7.1,0.0,0.0,1.0,0.0,"Action,Short",-,both,-,-,False
-,Breaking In,-,16+,7.1,0.0,0.0,1.0,0.0,"Drama,Family,Short",-,both,-,-,False
-,Breaking In,-,16+,7.1,0.0,0.0,1.0,0.0,Short,-,both,-,-,False
-,Breaking In,-,16+,7.1,0.0,0.0,1.0,0.0,"Comedy,Short",-,both,-,-,False
-,Breaking In,-,16+,7.1,0.0,0.0,1.0,0.0,"Drama,Short",-,both,-,-,False
-,Breaking In,-,16+,7.1,0.0,0.0,1.0,0.0,"Action,Crime,Drama",5.4,both,-,-,False
-,The Last Tycoon,-,18+,7.7,0.0,0.0,1.0,0.0,"Drama,Romance",6.3,both,-,-,False
-,The Last Tycoon,-,18+,7.7,0.0,0.0,1.0,0.0,Drama,7.8,both,-,-,False
-,Infinity Train,-,7+,8.4,0.0,0.0,1.0,0.0,Animation,-,both,-,-,False
-,Infinity Train,-,7+,8.4,0.0,0.0,1.0,0.0,"Adventure,Animation,Fantasy",8.5,both,-,-,False
-,Infinity Train,-,7+,8.4,0.0,0.0,1.0,0.0,"Action,Adventure,Animation",8.4,both,-,-,False
-,The Living and the Dead,-,-,7.5,0.0,0.0,1.0,0.0,"Drama,Horror,Mystery",5.9,both,-,-,False
-,The Living and the Dead,-,-,7.5,0.0,0.0,1.0,0.0,"Action,Adventure,Fantasy",-,both,-,-,False
-,The Living and the Dead,-,-,7.5,0.0,0.0,1.0,0.0,"Drama,Horror,Thriller",7.5,both,-,-,False
-,Underbelly,-,18+,8.1,0.0,0.0,1.0,0.0,\N,6.6,both,-,-,False
-,Underbelly,-,18+,8.1,0.0,0.0,1.0,0.0,Documentary,7.9,both,-,-,False
-,Underbelly,-,18+,8.1,0.0,0.0,1.0,0.0,"Crime,Drama,History",8.1,both,-,-,False
-,Underbelly,-,18+,8.1,0.0,0.0,1.0,0.0,"Drama,Short",6.5,both,-,-,False
-,Underbelly,-,18+,8.1,0.0,0.0,1.0,0.0,Horror,4.4,both,-,-,False
-,Underbelly,-,18+,8.1,0.0,0.0,1.0,0.0,"Comedy,History",7.0,both,-,-,False
-,Underbelly,-,18+,8.1,0.0,0.0,1.0,0.0,"Drama,Short",-,both,-,-,False
-,Underbelly,-,18+,8.1,0.0,0.0,1.0,0.0,Drama,7.2,both,-,-,False
-,Underbelly,-,18+,8.1,0.0,0.0,1.0,0.0,"Action,Thriller",7.7,both,-,-,False
-,Underbelly,-,18+,8.1,0.0,0.0,1.0,0.0,Thriller,-,both,-,-,False
-,Underbelly,-,18+,8.1,0.0,0.0,1.0,0.0,"Drama,Short,Thriller",-,both,-,-,False
-,Underbelly,-,18+,8.1,0.0,0.0,1.0,0.0,Sport,-,both,-,-,False
-,Underbelly,-,18+,8.1,0.0,0.0,1.0,0.0,"Crime,Short,Thriller",-,both,-,-,False
-,Underbelly,-,18+,8.1,0.0,0.0,1.0,0.0,Drama,-,both,-,-,False
-,Underbelly,-,18+,8.1,0.0,0.0,1.0,0.0,Documentary,-,both,-,-,False
-,Made in Heaven,-,18+,8.3,0.0,0.0,1.0,0.0,"Comedy,Romance",-,both,-,-,False
-,Made in Heaven,-,18+,8.3,0.0,0.0,1.0,0.0,Comedy,5.4,both,-,-,False
-,Made in Heaven,-,18+,8.3,0.0,0.0,1.0,0.0,"Comedy,Fantasy,Romance",6.5,both,-,-,False
-,Made in Heaven,-,18+,8.3,0.0,0.0,1.0,0.0,Adult,4.8,both,-,-,False
-,Made in Heaven,-,18+,8.3,0.0,0.0,1.0,0.0,Drama,-,both,-,-,False
-,Made in Heaven,-,18+,8.3,0.0,0.0,1.0,0.0,"Drama,Romance",8.3,both,-,-,False
-,Made in Heaven,-,18+,8.3,0.0,0.0,1.0,0.0,Drama,-,both,-,-,False
-,The Royals,-,16+,7.5,0.0,0.0,1.0,0.0,"Comedy,Reality-TV,Romance",1.2,both,-,-,False
-,The Royals,-,16+,7.5,0.0,0.0,1.0,0.0,Documentary,6.6,both,-,-,False
-,The Royals,-,16+,7.5,0.0,0.0,1.0,0.0,Comedy,8.5,both,-,-,False
-,The Royals,-,16+,7.5,0.0,0.0,1.0,0.0,Drama,7.5,both,-,-,False
-,"Dr. Quinn, Medicine Woman",-,7+,6.7,0.0,0.0,1.0,0.0,"Drama,Family,Western",6.7,both,-,-,False
-,Hunting Hitler,-,7+,7.5,0.0,0.0,1.0,0.0,"Documentary,History",7.5,both,-,-,False
-,The A Word,-,-,7.7,0.0,0.0,1.0,0.0,"Drama,Short",-,both,-,-,False
-,The A Word,-,-,7.7,0.0,0.0,1.0,0.0,Drama,7.8,both,-,-,False
-,The A Word,-,-,7.7,0.0,0.0,1.0,0.0,Adult,-,both,-,-,False
-,The A Word,-,-,7.7,0.0,0.0,1.0,0.0,Documentary,-,both,-,-,False
-,The A Word,-,-,7.7,0.0,0.0,1.0,0.0,Drama,-,both,-,-,False
-,Grounded for Life,-,16+,7.4,0.0,0.0,1.0,0.0,Comedy,7.4,both,-,-,False
-,Grounded for Life,-,16+,7.4,0.0,0.0,1.0,0.0,"Adventure,Comedy,Family",-,both,-,-,False
-,The Widow,-,18+,6.9,0.0,0.0,1.0,0.0,"Comedy,Short",-,both,-,-,False
-,The Widow,-,18+,6.9,0.0,0.0,1.0,0.0,"Drama,Short",-,both,-,-,False
-,The Widow,-,18+,6.9,0.0,0.0,1.0,0.0,"Romance,Short",-,both,-,-,False
-,The Widow,-,18+,6.9,0.0,0.0,1.0,0.0,"Drama,Short",5.2,both,-,-,False
-,The Widow,-,18+,6.9,0.0,0.0,1.0,0.0,Thriller,-,both,-,-,False
-,The Widow,-,18+,6.9,0.0,0.0,1.0,0.0,"Drama,Short",-,both,-,-,False
-,The Widow,-,18+,6.9,0.0,0.0,1.0,0.0,Thriller,-,both,-,-,False
-,The Widow,-,18+,6.9,0.0,0.0,1.0,0.0,"Comedy,Drama,Short",-,both,-,-,False
-,The Widow,-,18+,6.9,0.0,0.0,1.0,0.0,Drama,-,both,-,-,False
-,The Widow,-,18+,6.9,0.0,0.0,1.0,0.0,"Comedy,Short",-,both,-,-,False
-,The Widow,-,18+,6.9,0.0,0.0,1.0,0.0,"Drama,Short",-,both,-,-,False
-,The Widow,-,18+,6.9,0.0,0.0,1.0,0.0,"Drama,Short",-,both,-,-,False
-,The Widow,-,18+,6.9,0.0,0.0,1.0,0.0,"Adult,Crime",-,both,-,-,False
-,The Widow,-,18+,6.9,0.0,0.0,1.0,0.0,"Short,Thriller",-,both,-,-,False
-,The Widow,-,18+,6.9,0.0,0.0,1.0,0.0,"Drama,Horror,Short",7.8,both,-,-,False
-,The Widow,-,18+,6.9,0.0,0.0,1.0,0.0,"Drama,Short",-,both,-,-,False
-,The Widow,-,18+,6.9,0.0,0.0,1.0,0.0,"Action,Crime,Drama",-,both,-,-,False
-,The Widow,-,18+,6.9,0.0,0.0,1.0,0.0,"Drama,Thriller",-,both,-,-,False
-,The Widow,-,18+,6.9,0.0,0.0,1.0,0.0,"Drama,Short",-,both,-,-,False
-,The Widow,-,18+,6.9,0.0,0.0,1.0,0.0,Thriller,6.9,both,-,-,False
-,The Widow,-,18+,6.9,0.0,0.0,1.0,0.0,"Drama,Mystery,Short",-,both,-,-,False
-,The Widow,-,18+,6.9,0.0,0.0,1.0,0.0,"Action,Crime,Short",-,both,-,-,False
-,The Widow,-,18+,6.9,0.0,0.0,1.0,0.0,"Drama,Short",-,both,-,-,False
-,The Pale Horse,-,all,6.1,0.0,0.0,1.0,0.0,Mystery,6.2,both,-,-,False
-,The Pale Horse,-,all,6.1,0.0,0.0,1.0,0.0,Mystery,-,both,-,-,False
-,The Pale Horse,-,all,6.1,0.0,0.0,1.0,0.0,"Horror,Thriller",-,both,-,-,False
-,Banana Fish,-,-,7.9,0.0,0.0,1.0,0.0,"Action,Adventure,Animation",7.9,both,-,-,False
-,Cops,-,18+,7.0,0.0,0.0,1.0,0.0,"Comedy,Family,Short",7.6,both,-,-,False
-,Cops,-,18+,7.0,0.0,0.0,1.0,0.0,"Action,Crime,Reality-TV",7.0,both,-,-,False
-,Cops,-,18+,7.0,0.0,0.0,1.0,0.0,\N,7.8,both,-,-,False
-,Cops,-,18+,7.0,0.0,0.0,1.0,0.0,"Action,Crime",-,both,-,-,False
-,Cops,-,18+,7.0,0.0,0.0,1.0,0.0,Comedy,-,both,-,-,False
-,Cops,-,18+,7.0,0.0,0.0,1.0,0.0,"Comedy,Crime",-,both,-,-,False
-,Cops,-,18+,7.0,0.0,0.0,1.0,0.0,Short,-,both,-,-,False
-,Cops,-,18+,7.0,0.0,0.0,1.0,0.0,"Action,Comedy,Crime",8.6,both,-,-,False
-,Cops,-,18+,7.0,0.0,0.0,1.0,0.0,Comedy,-,both,-,-,False
-,Cops,-,18+,7.0,0.0,0.0,1.0,0.0,"Action,Comedy",-,both,-,-,False
-,Cops,-,18+,7.0,0.0,0.0,1.0,0.0,Drama,6.5,both,-,-,False
-,Cops,-,18+,7.0,0.0,0.0,1.0,0.0,Drama,-,both,-,-,False
-,Cops,-,18+,7.0,0.0,0.0,1.0,0.0,Drama,-,both,-,-,False
-,Lore,-,16+,6.7,0.0,0.0,1.0,0.0,"Short,Sport",-,both,-,-,False
-,Lore,-,16+,6.7,0.0,0.0,1.0,0.0,"Action,Adventure",-,both,-,-,False
-,Lore,-,16+,6.7,0.0,0.0,1.0,0.0,"Drama,Romance,War",7.1,both,-,-,False
-,Lore,-,16+,6.7,0.0,0.0,1.0,0.0,Thriller,7.0,both,-,-,False
-,Lore,-,16+,6.7,0.0,0.0,1.0,0.0,Drama,-,both,-,-,False
-,Lore,-,16+,6.7,0.0,0.0,1.0,0.0,"Documentary,Horror",6.7,both,-,-,False
-,Lore,-,16+,6.7,0.0,0.0,1.0,0.0,"Horror,Short",-,both,-,-,False
-,She Was Pretty,-,-,7.7,0.0,0.0,1.0,0.0,-,-,left_only,-,-,False
-,The Romanoffs,-,7+,7.0,0.0,0.0,1.0,0.0,Drama,7.0,both,-,-,False
-,Elizabeth I,-,18+,7.9,0.0,0.0,1.0,0.0,"Biography,Drama,History",7.9,both,-,-,False
-,Elizabeth I,-,18+,7.9,0.0,0.0,1.0,0.0,"Drama,History",7.3,both,-,-,False
-,Elizabeth I,-,-,7.3,0.0,0.0,1.0,0.0,"Biography,Drama,History",7.9,both,-,-,False
-,Elizabeth I,-,-,7.3,0.0,0.0,1.0,0.0,"Drama,History",7.3,both,-,-,False
-,Angry Boys,-,18+,7.7,0.0,0.0,1.0,0.0,Comedy,7.7,both,-,-,False
-,Cadfael,-,-,8.1,0.0,0.0,1.0,0.0,"Crime,Drama,History",8.1,both,-,-,False
-,Beware the Batman,-,7+,7.3,0.0,0.0,1.0,0.0,"Action,Adventure,Animation",7.3,both,-,-,False
-,Sea Patrol,-,7+,7.4,0.0,0.0,1.0,0.0,"Action,Crime,Drama",7.4,both,-,-,False
-,Totally Spies!,-,7+,7.0,0.0,0.0,1.0,0.0,"Action,Adventure,Animation",7.0,both,-,-,False
-,Blood Ties,-,16+,7.2,0.0,0.0,1.0,0.0,"Horror,Thriller",5.3,both,-,-,False
-,Blood Ties,-,16+,7.2,0.0,0.0,1.0,0.0,"Drama,Fantasy,Horror",7.2,both,-,-,False
-,Blood Ties,-,16+,7.2,0.0,0.0,1.0,0.0,"Horror,Short",7.3,both,-,-,False
-,Blood Ties,-,16+,7.2,0.0,0.0,1.0,0.0,Action,7.0,both,-,-,False
-,Blood Ties,-,16+,7.2,0.0,0.0,1.0,0.0,"Short,Thriller",7.6,both,-,-,False
-,Blood Ties,-,16+,7.2,0.0,0.0,1.0,0.0,Thriller,-,both,-,-,False
-,Blood Ties,-,16+,7.2,0.0,0.0,1.0,0.0,"Crime,Horror,Mystery",4.3,both,-,-,False
-,Blood Ties,-,16+,7.2,0.0,0.0,1.0,0.0,"Action,Drama,Horror",-,both,-,-,False
-,Blood Ties,-,16+,7.2,0.0,0.0,1.0,0.0,"Crime,Short",-,both,-,-,False
-,Blood Ties,-,16+,7.2,0.0,0.0,1.0,0.0,"Action,Short",-,both,-,-,False
-,Blood Ties,-,16+,7.2,0.0,0.0,1.0,0.0,"Action,Crime,Drama",6.5,both,-,-,False
-,Blood Ties,-,16+,7.2,0.0,0.0,1.0,0.0,"Drama,Family,Short",1.0,both,-,-,False
-,Blood Ties,-,16+,7.2,0.0,0.0,1.0,0.0,"Crime,Short,Thriller",-,both,-,-,False
-,Blood Ties,-,16+,7.2,0.0,0.0,1.0,0.0,"Drama,Mystery,Romance",-,both,-,-,False
-,Blood Ties,-,16+,7.2,0.0,0.0,1.0,0.0,Action,-,both,-,-,False
-,Blood Ties,-,16+,7.2,0.0,0.0,1.0,0.0,"Horror,Short",-,both,-,-,False
-,Blood Ties,-,16+,7.2,0.0,0.0,1.0,0.0,Documentary,-,both,-,-,False
-,Blood Ties,-,16+,7.2,0.0,0.0,1.0,0.0,"Sci-Fi,Short",-,both,-,-,False
-,Blood Ties,-,16+,7.2,0.0,0.0,1.0,0.0,"Horror,Short",-,both,-,-,False
-,Blood Ties,-,16+,7.2,0.0,0.0,1.0,0.0,Short,-,both,-,-,False
-,Blood Ties,-,16+,7.2,0.0,0.0,1.0,0.0,Drama,-,both,-,-,False
-,Blood Ties,-,16+,7.2,0.0,0.0,1.0,0.0,"Short,Thriller",-,both,-,-,False
-,Blood Ties,-,16+,7.2,0.0,0.0,1.0,0.0,"Family,Short",-,both,-,-,False
-,Blood Ties,-,16+,7.2,0.0,0.0,1.0,0.0,Documentary,-,both,-,-,False
-,Ghost Hunters,-,7+,6.2,0.0,0.0,1.0,0.0,"Documentary,Short",-,both,-,-,False
-,Ghost Hunters,-,7+,6.2,0.0,0.0,1.0,0.0,Documentary,6.2,both,-,-,False
-,Ghost Hunters,-,7+,6.2,0.0,0.0,1.0,0.0,Horror,-,both,-,-,False
-,Ghost Hunters,-,7+,6.2,0.0,0.0,1.0,0.0,"Comedy,Reality-TV,Short",-,both,-,-,False
-,Betas,-,18+,7.0,0.0,0.0,1.0,0.0,Comedy,7.0,both,-,-,False
-,Blood & Treasure,-,16+,6.6,0.0,0.0,1.0,0.0,"Action,Adventure",6.5,both,-,-,False
-,When the Levees Broke: A Requiem in Four Acts,-,18+,8.5,0.0,0.0,1.0,0.0,Documentary,8.5,both,-,-,False
-,ReBoot,-,7+,7.8,0.0,0.0,1.0,0.0,"Action,Adventure,Animation",7.8,both,-,-,False
-,James May: Our Man In Japan,-,-,8.4,0.0,0.0,1.0,0.0,-,-,left_only,-,-,False
-,All or Nothing,-,18+,8.6,0.0,0.0,1.0,0.0,Short,-,both,-,-,False
-,All or Nothing,-,18+,8.6,0.0,0.0,1.0,0.0,"Drama,Musical",5.9,both,-,-,False
-,All or Nothing,-,18+,8.6,0.0,0.0,1.0,0.0,Drama,7.5,both,-,-,False
-,All or Nothing,-,18+,8.6,0.0,0.0,1.0,0.0,Documentary,-,both,-,-,False
-,All or Nothing,-,18+,8.6,0.0,0.0,1.0,0.0,"Crime,Short",-,both,-,-,False
-,All or Nothing,-,18+,8.6,0.0,0.0,1.0,0.0,"Action,Thriller,War",-,both,-,-,False
-,All or Nothing,-,18+,8.6,0.0,0.0,1.0,0.0,Adult,-,both,-,-,False
-,All or Nothing,-,18+,8.6,0.0,0.0,1.0,0.0,Sport,-,both,-,-,False
-,All or Nothing,-,18+,8.6,0.0,0.0,1.0,0.0,"Comedy,Drama,Romance",-,both,-,-,False
-,All or Nothing,-,18+,8.6,0.0,0.0,1.0,0.0,"Comedy,Short,Sport",-,both,-,-,False
-,All or Nothing,-,18+,8.6,0.0,0.0,1.0,0.0,Thriller,8.0,both,-,-,False
-,All or Nothing,-,18+,8.6,0.0,0.0,1.0,0.0,"Biography,Comedy,Documentary",7.6,both,-,-,False
-,All or Nothing,-,18+,8.6,0.0,0.0,1.0,0.0,Drama,-,both,-,-,False
-,All or Nothing,-,18+,8.6,0.0,0.0,1.0,0.0,Short,6.2,both,-,-,False
-,All or Nothing,-,18+,8.6,0.0,0.0,1.0,0.0,"Biography,Documentary,History",-,both,-,-,False
-,All or Nothing,-,18+,8.6,0.0,0.0,1.0,0.0,"Drama,Short",-,both,-,-,False
-,All or Nothing,-,18+,8.6,0.0,0.0,1.0,0.0,"Action,Short",4.7,both,-,-,False
-,All or Nothing,-,18+,8.6,0.0,0.0,1.0,0.0,"Romance,Short",-,both,-,-,False
-,All or Nothing,-,18+,8.6,0.0,0.0,1.0,0.0,Biography,-,both,-,-,False
-,All or Nothing,-,18+,8.6,0.0,0.0,1.0,0.0,"Music,Short",-,both,-,-,False
-,Picnic at Hanging Rock,-,16+,6.1,0.0,0.0,1.0,0.0,"Drama,Mystery",7.5,both,-,-,False
-,Picnic at Hanging Rock,-,16+,6.1,0.0,0.0,1.0,0.0,"Drama,Mystery,Romance",6.1,both,-,-,False
-,The Bay,-,-,9.2,0.0,0.0,1.0,0.0,"Drama,Romance",7.9,both,-,-,False
-,The Bay,-,-,9.2,0.0,0.0,1.0,0.0,"Horror,Sci-Fi,Thriller",5.6,both,-,-,False
-,The Bay,-,-,9.2,0.0,0.0,1.0,0.0,"Documentary,History",-,both,-,-,False
-,The Bay,-,-,9.2,0.0,0.0,1.0,0.0,"Crime,Drama",6.8,both,-,-,False
-,The Bay,-,-,9.2,0.0,0.0,1.0,0.0,Drama,-,both,-,-,False
-,I Love Dick,-,18+,6.2,0.0,0.0,1.0,0.0,"Comedy,Short",-,both,-,-,False
-,I Love Dick,-,18+,6.2,0.0,0.0,1.0,0.0,Comedy,6.1,both,-,-,False
-,Neverland,-,7+,6.4,0.0,0.0,1.0,0.0,Drama,7.8,both,-,-,False
-,Neverland,-,7+,6.4,0.0,0.0,1.0,0.0,"Drama,Fantasy",4.9,both,-,-,False
-,Neverland,-,7+,6.4,0.0,0.0,1.0,0.0,Short,7.1,both,-,-,False
-,Neverland,-,7+,6.4,0.0,0.0,1.0,0.0,"Drama,Short",-,both,-,-,False
-,Neverland,-,7+,6.4,0.0,0.0,1.0,0.0,Drama,9.3,both,-,-,False
-,Neverland,-,7+,6.4,0.0,0.0,1.0,0.0,"Drama,Horror",-,both,-,-,False
-,Neverland,-,7+,6.4,0.0,0.0,1.0,0.0,"Family,Short",-,both,-,-,False
-,Neverland,-,7+,6.4,0.0,0.0,1.0,0.0,Short,-,both,-,-,False
-,Neverland,-,7+,6.4,0.0,0.0,1.0,0.0,"Action,Drama,Fantasy",-,both,-,-,False
-,Neverland,-,7+,6.4,0.0,0.0,1.0,0.0,"Adventure,Fantasy",6.4,both,-,-,False
-,Neverland,-,7+,6.4,0.0,0.0,1.0,0.0,Adventure,-,both,-,-,False
-,Neverland,-,7+,6.4,0.0,0.0,1.0,0.0,"Sci-Fi,Short,Thriller",8.9,both,-,-,False
-,Neverland,-,7+,6.4,0.0,0.0,1.0,0.0,"Drama,Short",5.4,both,-,-,False
-,Neverland,-,7+,6.4,0.0,0.0,1.0,0.0,"Drama,Short",7.7,both,-,-,False
-,Neverland,-,7+,6.4,0.0,0.0,1.0,0.0,"Drama,Family,Short",-,both,-,-,False
-,Neverland,-,7+,6.4,0.0,0.0,1.0,0.0,"Family,Fantasy,Short",-,both,-,-,False
-,Neverland,-,7+,6.4,0.0,0.0,1.0,0.0,"Drama,Short",-,both,-,-,False
-,Neverland,-,7+,6.4,0.0,0.0,1.0,0.0,Drama,-,both,-,-,False
-,Neverland,-,7+,6.4,0.0,0.0,1.0,0.0,"Drama,Short",-,both,-,-,False
-,Neverland,-,7+,6.4,0.0,0.0,1.0,0.0,"Adventure,Documentary",-,both,-,-,False
-,Neverland,-,7+,6.4,0.0,0.0,1.0,0.0,"Sci-Fi,Short",-,both,-,-,False
-,Neverland,-,7+,6.4,0.0,0.0,1.0,0.0,"Drama,Short",-,both,-,-,False
-,Neverland,-,7+,6.4,0.0,0.0,1.0,0.0,"Drama,Fantasy",-,both,-,-,False
-,Time Team,-,all,8.5,0.0,0.0,1.0,0.0,"Documentary,History",8.4,both,-,-,False
-,Making the Cut,-,16+,6.6,0.0,0.0,1.0,0.0,Crime,6.3,both,-,-,False
-,Making the Cut,-,16+,6.6,0.0,0.0,1.0,0.0,Reality-TV,6.2,both,-,-,False
-,Making the Cut,-,16+,6.6,0.0,0.0,1.0,0.0,"Comedy,Short",6.9,both,-,-,False
-,Making the Cut,-,16+,6.6,0.0,0.0,1.0,0.0,Reality-TV,6.3,both,-,-,False
-,Making the Cut,-,16+,6.6,0.0,0.0,1.0,0.0,Comedy,-,both,-,-,False
-,Making the Cut,-,16+,6.6,0.0,0.0,1.0,0.0,"Comedy,Drama,Sci-Fi",-,both,-,-,False
-,Making the Cut,-,16+,6.6,0.0,0.0,1.0,0.0,"Comedy,Short",-,both,-,-,False
-,Making the Cut,-,16+,6.6,0.0,0.0,1.0,0.0,Reality-TV,-,both,-,-,False
-,The Last Post,-,18+,7.2,0.0,0.0,1.0,0.0,Drama,-,both,-,-,False
-,The Last Post,-,18+,7.2,0.0,0.0,1.0,0.0,"Comedy,Short",5.9,both,-,-,False
-,The Last Post,-,18+,7.2,0.0,0.0,1.0,0.0,"Drama,Short,War",7.6,both,-,-,False
-,The Last Post,-,18+,7.2,0.0,0.0,1.0,0.0,Documentary,-,both,-,-,False
-,The Last Post,-,18+,7.2,0.0,0.0,1.0,0.0,"Drama,Horror,Short",5.3,both,-,-,False
-,The Last Post,-,18+,7.2,0.0,0.0,1.0,0.0,"Comedy,Short",7.3,both,-,-,False
-,The Last Post,-,18+,7.2,0.0,0.0,1.0,0.0,"Drama,History,Romance",7.2,both,-,-,False
-,The Last Post,-,18+,7.2,0.0,0.0,1.0,0.0,"Adventure,Animation,Drama",-,both,-,-,False
-,6teen,-,7+,7.2,0.0,0.0,1.0,0.0,-,-,left_only,-,-,False
-,Macross,-,7+,8.6,0.0,0.0,1.0,0.0,"Action,Animation",8.0,both,-,-,False
-,Wildfire,-,16+,7.5,0.0,0.0,1.0,0.0,Drama,7.8,both,-,-,False
-,Wildfire,-,16+,7.5,0.0,0.0,1.0,0.0,Drama,-,both,-,-,False
-,Wildfire,-,16+,7.5,0.0,0.0,1.0,0.0,Western,5.9,both,-,-,False
-,Wildfire,-,16+,7.5,0.0,0.0,1.0,0.0,Drama,4.7,both,-,-,False
-,Wildfire,-,16+,7.5,0.0,0.0,1.0,0.0,Adult,-,both,-,-,False
-,Wildfire,-,16+,7.5,0.0,0.0,1.0,0.0,"Animation,Family,Fantasy",7.5,both,-,-,False
-,Wildfire,-,16+,7.5,0.0,0.0,1.0,0.0,"Drama,Family,Romance",7.5,both,-,-,False
-,Wildfire,-,16+,7.5,0.0,0.0,1.0,0.0,Short,-,both,-,-,False
-,Wildfire,-,16+,7.5,0.0,0.0,1.0,0.0,Family,-,both,-,-,False
-,Wildfire,-,16+,7.5,0.0,0.0,1.0,0.0,"Comedy,Short",-,both,-,-,False
-,Wildfire,-,16+,7.5,0.0,0.0,1.0,0.0,Sci-Fi,-,both,-,-,False
-,Wildfire,-,16+,7.5,0.0,0.0,1.0,0.0,Documentary,-,both,-,-,False
-,Wildfire,-,16+,7.5,0.0,0.0,1.0,0.0,"Documentary,News,Short",-,both,-,-,False
-,Wildfire,-,16+,7.5,0.0,0.0,1.0,0.0,"Drama,Family,Short",-,both,-,-,False
-,Wildfire,-,16+,7.5,0.0,0.0,1.0,0.0,"Documentary,Short",-,both,-,-,False
-,Wildfire,-,16+,7.5,0.0,0.0,1.0,0.0,"Fantasy,Short",-,both,-,-,False
-,Wildfire,-,16+,7.5,0.0,0.0,1.0,0.0,"Drama,Short",-,both,-,-,False
-,Wildfire,-,16+,7.5,0.0,0.0,1.0,0.0,"Animation,Short",-,both,-,-,False
-,Wildfire,-,16+,7.5,0.0,0.0,1.0,0.0,"Drama,Short",-,both,-,-,False
-,Wildfire,-,16+,7.5,0.0,0.0,1.0,0.0,Drama,-,both,-,-,False
-,Wildfire,-,16+,7.5,0.0,0.0,1.0,0.0,"Adventure,Drama,Family",-,both,-,-,False
-,The Street,-,18+,8.3,0.0,0.0,1.0,0.0,"Animation,Comedy,Drama",6.7,both,-,-,False
-,The Street,-,18+,8.3,0.0,0.0,1.0,0.0,Drama,8.8,both,-,-,False
-,The Street,-,18+,8.3,0.0,0.0,1.0,0.0,Short,6.4,both,-,-,False
-,The Street,-,18+,8.3,0.0,0.0,1.0,0.0,Drama,8.3,both,-,-,False
